identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite;unite
0006519853;SUEZ IW MINERALS FRANCE;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);78;;20 02 01;Déchets biodégradables;1670;tonnes/an
0006519853;SUEZ IW MINERALS FRANCE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;50;;16 01 22;Composants non spécifiés ailleurs;1;tonnes/an
0006519853;SUEZ IW MINERALS FRANCE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;50;;17 04 11;Câbles autres que ceux visés à la rubrique 17 04 10.;12.2;tonnes/an
0006519853;SUEZ IW MINERALS FRANCE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;14;;19 12 02;Métaux ferreux;14.3;tonnes/an
0006519853;SUEZ IW MINERALS FRANCE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;78;;19 12 02;Métaux ferreux;76.3;tonnes/an
0006519853;SUEZ IW MINERALS FRANCE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;95;;19 12 02;Métaux ferreux;13;tonnes/an
0006519853;SUEZ IW MINERALS FRANCE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;50;;19 12 03;Métaux non ferreux;32.7;tonnes/an
0006519853;SUEZ IW MINERALS FRANCE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;78;;19 12 04;Matières plastiques et caoutchouc;2.9;tonnes/an
0006519853;SUEZ IW MINERALS FRANCE;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;BELGIQUE;16 01 20;Verre;197;tonnes/an
0006520014;OGD (ORTEC);Production de déchets non dangereux;2020;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);76;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;348;tonnes/an
0006520014;OGD (ORTEC);Production de déchets non dangereux;2020;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);60;;17 03 02;Mélanges bitumineux autres que ceux visés à la rubrique 17 03 01;1500;tonnes/an
0006520014;OGD (ORTEC);Production de déchets non dangereux;2020;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);60;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;3260;tonnes/an
0006520014;OGD (ORTEC);Production de déchets non dangereux;2020;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;59;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;19700;tonnes/an
0006520014;OGD (ORTEC);Production de déchets non dangereux;2020;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);95;;07 07 12;Boues provenant du traitement in situ des effluents autres que celles visées à la rubrique 07 07 11;2540;tonnes/an
0006520014;OGD (ORTEC);Production de déchets non dangereux;2020;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);95;;10 09 08;Noyaux et moules de fonderie ayant subi la coulée autres que ceux visés à la rubrique 10 09 07;1250;tonnes/an
0006520014;OGD (ORTEC);Production de déchets non dangereux;2020;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;80;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;9540;tonnes/an
0006520014;OGD (ORTEC);Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);95;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;4310;tonnes/an
0006520014;OGD (ORTEC);Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);95;;20 03 01;Déchets municipaux en mélange;276;tonnes/an
0006520014;OGD (ORTEC);Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;76;;10 09 08;Noyaux et moules de fonderie ayant subi la coulée autres que ceux visés à la rubrique 10 09 07;942;tonnes/an
0006520014;OGD (ORTEC);Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;27;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;26800;tonnes/an
0006520014;OGD (ORTEC);Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;37;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;575;tonnes/an
0006520014;OGD (ORTEC);Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;60;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;20100;tonnes/an
0006520014;OGD (ORTEC);Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;76;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;2290;tonnes/an
0006520014;OGD (ORTEC);Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;78;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;50800;tonnes/an
0006520014;OGD (ORTEC);Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;92;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;867;tonnes/an
0006520014;OGD (ORTEC);Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;95;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;15018;tonnes/an
0006520014;OGD (ORTEC);Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;BELGIQUE;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;583;tonnes/an
0006520744;SUEZ RR IWS MINERALS FRANCE;Production de déchets non dangereux;2020;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);60;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;982;tonnes/an
0006520744;SUEZ RR IWS MINERALS FRANCE;Production de déchets non dangereux;2020;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);78;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;635;tonnes/an
0006520744;SUEZ RR IWS MINERALS FRANCE;Production de déchets non dangereux;2020;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;95;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;3160;tonnes/an
0006520744;SUEZ RR IWS MINERALS FRANCE;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;45;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;1640;tonnes/an
0006520744;SUEZ RR IWS MINERALS FRANCE;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;59;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;438;tonnes/an
0006520744;SUEZ RR IWS MINERALS FRANCE;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;76;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;32389;tonnes/an
0006520744;SUEZ RR IWS MINERALS FRANCE;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;77;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;1920;tonnes/an
0006520744;SUEZ RR IWS MINERALS FRANCE;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;92;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;56951;tonnes/an
0006520744;SUEZ RR IWS MINERALS FRANCE;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;95;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;18654;tonnes/an
0006520744;SUEZ RR IWS MINERALS FRANCE;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;92;;17 09 04;Déchets de construction et de démolition en mélange autres que ceux visés aux rubriques 17 09 01, 17 09 02 et 17 09 03.;330;tonnes/an
0006520744;SUEZ RR IWS MINERALS FRANCE;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;92;;20 01 01;Papier et carton;0.08;tonnes/an
0006520744;SUEZ RR IWS MINERALS FRANCE;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;92;;20 03 01;Déchets municipaux en mélange;2.16;tonnes/an
0006600432;SANOFI-CHIMIE;Production de déchets non dangereux;2020;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);30;;17 09 04;Déchets de construction et de démolition en mélange autres que ceux visés aux rubriques 17 09 01, 17 09 02 et 17 09 03.;9.86;tonnes/an
0006600432;SANOFI-CHIMIE;Production de déchets non dangereux;2020;D10;D10 Incinération à terre;69;;07 07 99;Déchets non spécifiés ailleurs.;0.001;tonnes/an
0006600432;SANOFI-CHIMIE;Production de déchets non dangereux;2020;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);30;;17 05 06;Boues de dragage autres que celles visées à la rubrique 17 05 05;1.3;tonnes/an
0006600432;SANOFI-CHIMIE;Production de déchets non dangereux;2020;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);30;;17 08 02;Matériaux de construction à base de gypse autres que ceux visés à la rubrique 17 08 01.;1.94;tonnes/an
0006600432;SANOFI-CHIMIE;Production de déchets non dangereux;2020;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);30;;17 09 04;Déchets de construction et de démolition en mélange autres que ceux visés aux rubriques 17 09 01, 17 09 02 et 17 09 03.;248;tonnes/an
0006600432;SANOFI-CHIMIE;Production de déchets non dangereux;2020;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);30;;20 03 07;Déchets encombrants;14.9;tonnes/an
0006600432;SANOFI-CHIMIE;Production de déchets non dangereux;2020;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;30;;16 10 02;Déchets liquides aqueux autres que ceux visés à la rubrique 16 10 01;88.6;tonnes/an
0006600432;SANOFI-CHIMIE;Production de déchets non dangereux;2020;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;30;;07 05 12;Boues provenant du traitement in situ des effluents autres que celles visées à la rubrique 07 05 11;2460;tonnes/an
0006600432;SANOFI-CHIMIE;Production de déchets non dangereux;2020;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;84;;07 05 12;Boues provenant du traitement in situ des effluents autres que celles visées à la rubrique 07 05 11;971;tonnes/an
0006600432;SANOFI-CHIMIE;Production de déchets non dangereux;2020;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;69;;16 05 09;Produits chimiques mis au rebut autres que ceux visés aux rubriques 16 05 06, 16 05 07 ou 16 05 08.;0.043;tonnes/an
0006600432;SANOFI-CHIMIE;Production de déchets non dangereux;2020;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;84;;20 01 01;Papier et carton;7.64;tonnes/an
0006600432;SANOFI-CHIMIE;Production de déchets non dangereux;2020;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;84;;20 03 01;Déchets municipaux en mélange;72.2;tonnes/an
0006600432;SANOFI-CHIMIE;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;ROYAUME-UNI;16 08 01;Catalyseurs usés contenant de l'or, de l'argent, du rhénium, du rhodium, du palladium, de l'iridium ou du platine (sauf rubrique 16 08 07);2.72;tonnes/an
0006600432;SANOFI-CHIMIE;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);05;;07 05 14;Déchets solides autres que ceux visés à la rubrique 07 05 13;1590;tonnes/an
0006600432;SANOFI-CHIMIE;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);13;;07 05 14;Déchets solides autres que ceux visés à la rubrique 07 05 13;1110;tonnes/an
0006600432;SANOFI-CHIMIE;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);30;;07 05 14;Déchets solides autres que ceux visés à la rubrique 07 05 13;3230;tonnes/an
0006600432;SANOFI-CHIMIE;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);47;;07 05 14;Déchets solides autres que ceux visés à la rubrique 07 05 13;1790;tonnes/an
0006600432;SANOFI-CHIMIE;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);66;;07 05 14;Déchets solides autres que ceux visés à la rubrique 07 05 13;627;tonnes/an
0006600432;SANOFI-CHIMIE;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);81;;07 05 14;Déchets solides autres que ceux visés à la rubrique 07 05 13;136;tonnes/an
0006600432;SANOFI-CHIMIE;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);30;;15 01 02;Emballages en matières plastiques;2.13;tonnes/an
0006600432;SANOFI-CHIMIE;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);13;;20 01 08;Déchets de cuisine et de cantine biodégradables;4.29;tonnes/an
0006600432;SANOFI-CHIMIE;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);30;;20 01 38;Bois autres que ceux visés à la rubrique 20 01 37;180.8;tonnes/an
0006600432;SANOFI-CHIMIE;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);30;;20 02 01;Déchets biodégradables;1.32;tonnes/an
0006600432;SANOFI-CHIMIE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;ITALIE;16 08 01;Catalyseurs usés contenant de l'or, de l'argent, du rhénium, du rhodium, du palladium, de l'iridium ou du platine (sauf rubrique 16 08 07);0.774;tonnes/an
0006600432;SANOFI-CHIMIE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;69;;20 01 34;Piles et accumulateurs autres que ceux visés à la rubrique 20 01 33;0.241;tonnes/an
0006600432;SANOFI-CHIMIE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;84;;20 01 40;Métaux;66.6;tonnes/an
0006600432;SANOFI-CHIMIE;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;07;;07 05 12;Boues provenant du traitement in situ des effluents autres que celles visées à la rubrique 07 05 11;166;tonnes/an
0006600432;SANOFI-CHIMIE;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;11;;07 05 12;Boues provenant du traitement in situ des effluents autres que celles visées à la rubrique 07 05 11;57.4;tonnes/an
0006600432;SANOFI-CHIMIE;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;30;;07 05 12;Boues provenant du traitement in situ des effluents autres que celles visées à la rubrique 07 05 11;339;tonnes/an
0006600432;SANOFI-CHIMIE;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;30;;17 09 04;Déchets de construction et de démolition en mélange autres que ceux visés aux rubriques 17 09 01, 17 09 02 et 17 09 03.;627.5;tonnes/an
0006600432;SANOFI-CHIMIE;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;30;;20 01 01;Papier et carton;38.7;tonnes/an
0006600541;SA PAREFEUILLE-PROVENCE;Production de déchets non dangereux;2020;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);30;;10 12 99;Déchets non spécifiés ailleurs.;38.4;tonnes/an
0006600541;SA PAREFEUILLE-PROVENCE;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;30;;15 01 02;Emballages en matières plastiques;25;tonnes/an
0006600541;SA PAREFEUILLE-PROVENCE;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;30;;15 01 03;Emballages en bois;1.34;tonnes/an
0006600541;SA PAREFEUILLE-PROVENCE;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;84;;15 01 03;Emballages en bois;10.8;tonnes/an
0006600541;SA PAREFEUILLE-PROVENCE;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;30;;15 01 06;Emballages en mélange;7.34;tonnes/an
0006600541;SA PAREFEUILLE-PROVENCE;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;30;;20 01 01;Papier et carton;26;tonnes/an
0006600541;SA PAREFEUILLE-PROVENCE;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;30;;20 01 99;Autres fractions non spécifiées ailleurs.;2.82;tonnes/an
0006600541;SA PAREFEUILLE-PROVENCE;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;30;;17 01 03;Tuiles et céramiques;11;tonnes/an
0006600541;SA PAREFEUILLE-PROVENCE;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;30;;17 04 07;Métaux en mélange;9.37;tonnes/an
0006600541;SA PAREFEUILLE-PROVENCE;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;30;;17 09 04;Déchets de construction et de démolition en mélange autres que ceux visés aux rubriques 17 09 01, 17 09 02 et 17 09 03.;2470;tonnes/an
0006600562;OWENS-CORNING FIBERGLAS;Production de déchets non dangereux;2020;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);30;;10 11 03;Déchets de matériaux à base de fibre de verre;4450;tonnes/an
0006600562;OWENS-CORNING FIBERGLAS;Production de déchets non dangereux;2020;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);84;;10 11 03;Déchets de matériaux à base de fibre de verre;726;tonnes/an
0006600562;OWENS-CORNING FIBERGLAS;Production de déchets non dangereux;2020;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);30;;10 11 99;Déchets non spécifiés ailleurs.;64;tonnes/an
0006600562;OWENS-CORNING FIBERGLAS;Production de déchets non dangereux;2020;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);84;;20 03 01;Déchets municipaux en mélange;9.16;tonnes/an
0006600562;OWENS-CORNING FIBERGLAS;Production de déchets non dangereux;2020;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;30;;20 03 04;Boues de fosses septiques;10.7;tonnes/an
0006600562;OWENS-CORNING FIBERGLAS;Production de déchets non dangereux;2020;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;84;;10 11 20;Déchets solides provenant du traitement in situ des effluents autres que ceux visés à la rubrique 10 11 19;509;tonnes/an
0006600562;OWENS-CORNING FIBERGLAS;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;30;;15 01 02;Emballages en matières plastiques;7.51;tonnes/an
0006600562;OWENS-CORNING FIBERGLAS;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;30;;15 01 03;Emballages en bois;47.5;tonnes/an
0006600562;OWENS-CORNING FIBERGLAS;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;30;;15 01 06;Emballages en mélange;53.1;tonnes/an
0006600562;OWENS-CORNING FIBERGLAS;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;30;;20 01 01;Papier et carton;4.1;tonnes/an
0006600562;OWENS-CORNING FIBERGLAS;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;30;;20 01 99;Autres fractions non spécifiées ailleurs.;96;tonnes/an
0006600562;OWENS-CORNING FIBERGLAS;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);30;;10 10 10;Poussières de filtration des fumées autres que celles visées à la rubrique 10 10 09;20.7;tonnes/an
0006600562;OWENS-CORNING FIBERGLAS;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;30;;17 04 07;Métaux en mélange;47.7;tonnes/an
0006600562;OWENS-CORNING FIBERGLAS;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;84;;16 11 06;Revêtements de fours et réfractaires provenant de procédés non métallurgiques autres que ceux visés à la rubrique 16 11 05.;41.6;tonnes/an
0006600562;OWENS-CORNING FIBERGLAS;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;30;;17 01 07;Mélanges de béton, briques, tuiles et céramiques autres que ceux visés à la rubrique 17 01 06.;11.8;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);52;;12 01 02;Fines et poussières de métaux ferreux;29.3;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);57;;12 01 02;Fines et poussières de métaux ferreux;29.5;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);67;;12 01 02;Fines et poussières de métaux ferreux;866;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;ALLEMAGNE;12 01 02;Fines et poussières de métaux ferreux;89.9;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);13;;16 01 19;Matières plastiques;9.84;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);34;;16 01 19;Matières plastiques;7.74;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);30;;16 01 20;Verre;1.86;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);42;;16 01 20;Verre;2.5;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);30;;16 01 99;Déchets non spécifiés ailleurs.;15.80;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);21;;16 02 16;Composants retirés des équipements mis au rebut autres que ceux visés à la rubrique 16 02 15.;0.337;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);13;;17 02 01;Bois;7.74;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);13;;17 04 05;Fer et acier;28.3;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);13;;17 04 11;Câbles autres que ceux visés à la rubrique 17 04 10.;11.6;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);34;;17 04 11;Câbles autres que ceux visés à la rubrique 17 04 10.;1.74;tonnes/an
