identifiant;nom_etablissement;annee;prelevements_eaux_souterraines;prelevements_eaux_surface;prelevements_reseau_distribution;prelevements_mer
0055601902;SARL DES HORTENSIAS;2020;16181;;;
0053503230;SOCIETE VITREENNE D'ABATTAGE;2020;212196;;215349;
0006300678;GSM (ex CEMEX Granulats);2020;;25630;;
0009069903;EDF - CNPE de Flamanville;2020;;772000;;1399472770
0006402097;SIBELCO Bédoin;2020;45406;;615;
0053700566;EARL DE LA MOSELLERIE;2020;10283;;;
0057908869;SCEA SEGOVOL;2020;7230;0;0;0
0006202396;EGGER PANNEAUX ET DECORS;2020;91658;148150;83829;
0006102314;TANNERIE D'ANNONAY S.A.;2020;0;0;96677;
0005202199;CREUZET AERONAUTIQUE SA;2020;9356;;4400;
0006300907;LAITERIE SAINT PERE;2020;86503;;291261;
0052903875;SAS FERME DU COSQUER;2020;12462;;;
0006300025;SOCAC;2020;;119706;;
0006700596;TIMMEL FRERES;2020;34472;;;
0058500277;SECANIM CENTRE SAS;2020;;;91278;
0006100522;GRANULATS VICAT;2020;13577;;;
0006402363;Air Liquide France Industrie;2020;0;0;54876;0
0005201623;NANKAI PLYWOOD ROLPIN (NP ROLPIN);2020;16141;0;0;0
0006400350;GRANULATS VICAT;2020;95258;0;0;0
0005802579;SNCF VOYAGEURS SA;2020;;60250;0;
0007000761;AGC FRANCE SAS;2020;33905;745760;5332;0
0006207102;TPF;2020;3140520;;41583;
0053800603;CANDIA/YOPLAIT;2020;1184506;0;60;0
0052901867;SCEA DU HARS;2020;16644;;;
0053000070;MONCIGALE (LCB);2020;49518;;1085;
0055301388;STE FLECHARD RAYMOND ALLAIN LEBAILLY;2020;;;73770;
0007000445;DSM Food Specialties;2020;812800;0;22200;0
0052904147;KERJEAN (SAS) - Siège/Site de Taulé;2020;47150;;;
0009069931;EDF - CNPE de Belleville-sur-Loire;2020;811;153735232;;
0005801058;PRYSMIAN CABLES ET SYSTEMES FRANCE;2020;696804;;1745;
0052201334;GAEC DES BOIS;2020;21250;;;
0053500475;LAITERIE CORALIS;2020;125738;0;120703;0
0006103523;OI FRANCE SAS;2020;0;49095;6464;0
0007100121;ALBIOMA Bois Rouge;2020;;2808929;8588;
0005503317;OVOTEAM DU GRAND PLESSIS;2020;;;107848;
0007100111;Teralta Granulats Bétons Réunion;2020;0;0;149000;0
0054800091;SOCIETE FROMAGERE DU MASSEGROS;2020;;;275449;
0052900549;SARL LE GALL;2020;10700;0;6900;
0005500191;DUJARDIN BRETAGNE (SAS);2020;;;291220;
0005106149;HOLCIM GRANULATS REGION NORD OUEST;2020;526584;;;
0005500334;SECANIM BRETAGNE;2020;17699;0;1647;0
0005300217;SNCF - ETS REGIONAL DES LIGNES NORMANDES;2020;;54270;8239;
0006301117;ARCELORMITTAL FRANCE;2020;0;898673;33313;0
0006500062;GSM secteur IdF Est;2020;;19000;;
0006104259;Givaudan Lavirotte (Groupe ISALTIS);2020;67418;0;144406;0
0051200281;EARL LANDAPORC;2020;7450;;;
0003801489;AOPLI Association d'Organisation de Producteurs de Légumes d'Industrie;2020;;;120723;
0007002546;ROQUETTE Frères;2020;40508;12162555;175455;
0057201666;SASU MARIE;2020;;;108113;
0005101157;AmphastarFrance Pharmaceuticals;2020;240355;0;0;0
0006504202;SAFRAN AIRCRAFT ENGINES ( ex SNECMA);2020;23567;149615;3524;0
0005501798;SOCIETE KERLYS;2020;222116;0;167591;0
0006300037;CHARIER CM - CARRIERES ET MATERIAUX;2020;665000;;;
0055601718;CAPITAINE HOUAT;2020;;;153986;
0005100536;WILLIAM SAURIN;2020;568410;;;
0055614969;EARL HOUZE;2020;8550;;;
0006802302;STE TUELACAU;2020;136721;0;0;0
0005900564;ARDEA;2020;35463;;29334;
0052901419;SCEA DE LA ROCHE PLATE;2020;8521;;;
0006402706;EURENCO Sorgues;2020;5619191;;28924;
0006400874;FIBRE EXCELLENCE PROVENCE;2020;;16580197;;
0006402139;ELENGY (CAVAOU);2020;;128014240;17161;
0005102647;LAFARGEHOLCIM GRANULATS;2020;8573;;;
0050100832;BRESSOR SA;2020;393558;0;140252;0
0007001926;LFB Biomédicaments;2020;;;271287;
0006103287;C TEC CONSTELLIUM TECHNOLOGY CENTER;2020;92345;;;
0051000230;ARSON (SCEA des);2020;10000;;;
0010400105;EVONIK AEROSIL FRANCE;2020;45720;;;
0005900888;FROMAGERIES BEL PRODUCTION FRANCE;2020;;;75615;
0010008829;LAVOX BLN SAS;2020;23396;;339;
0006300878;MICHELIN;2020;;7997;1031;
0051800173;AIRPORC;2020;36257;;;
0007203048;CPK Production France (ex Mondelez);2020;0;0;50129;0
0052216354;SCEA MEZELINE;2020;10000;;;
0006601671;ANETT DIX;2020;28766;;311;
0005202713;SOBEGI SAS;2020;0;708717;35081;0
0005701421;CRISTAL UNION;2020;2363620;0;9323;0
0006804509;ALTIFORT SMFI - EX VALLOUREC;2020;66782;;;
0006303453;OVOTEAM;2020;;;89461;
0005100466;INTERSNACK FRANCE ex-VICO SA;2020;347271;0;6400;0
0052902706;LE ROY (EARL);2020;14880;;;
0055601934;EARL DU MANEGUEN;2020;16682;;5073;
0005800520;NOVACEL;2020;23489;0;4198;0
0007005038;WEPA FRANCE;2020;0;587014;10303;0
0006109203;SPIT;2020;202013;;;
0006104748;THALES AVS FRANCE SAS;2020;728865;;;
0006604097;SCV Les Vignobles du Rivesaltais;2020;12977;;;
0006100821;SCB;2020;102666;;;
0058501547;EURALIS GASTRONOMIE;2020;1417;0;86138;0
0006102435;LAFARGE CIMENTS;2020;388133;;;
0007001304;ARJOWIGGINS Papiers Couchés SA;2020;1667588;2000;5049;0
0006402211;Petroineos Manufacturing France SAS;2020;0;4354673;32351;4500000
0005703071;ARS-AGENCE RENOVATION DES SOLS(Tecsom);2020;50027;0;6073;0
0006303873;CHARIER CM - CARRIERES ET MATERIAUX;2020;55997;;;
0006600638;MAJ - ELIS PROVENCE;2020;61770;;1028;
0006700460;RUBIS TERMINAL;2020;4680;3780;4345;
0006101090;CEMEX GRANULATS RHONE MEDITERRANEE;2020;44140;;;
0010000220;SEALED AIR  SAS;2020;81500;;42291;
0006102119;CEMEX GRANULATS RHONE MEDITERANNEE;2020;36761;;;
0006105224;PRAYON;2020;794775;;1782;
0006702686;TRONOX FRANCE SAS;2020;113357;;20268;
0005800349;ESSO RAFFINAGE;2020;6502650;;13205543;
0006802459;PECHDO SA TANNERIES NOUVELLES;2020;0;34149;436;0
0006302265;TOQUE ANGEVINE (LA);2020;0;0;81433;0
0006405412;GDF SUEZ THERMIQUE FRANCE;2020;0;0;38154;160014752
0022200016;EDF SEI - PK;2020;;0;37173;47099896
0005701178;SMURFIT KAPPA PAPIER RECYCLE FRANCE;2020;436810;;3686;
0005503275;CHARIER CM;2020;;74644;;
0052903521;VOLEFI;2020;19319;0;36716;0
0007001139;C&D FOODS France;2020;;;407968;
0005504579;VERGERS DE CHATEAUBOURG SAS;2020;;;256575;
0005703184;EQIOM GRANULATS Région Nord Ouest;2020;46424;0;0;0
0005500274;CELLIERS ASSOCIES (LES);2020;;;63000;
0006102822;PCAS - SEQENS;2020;864374;0;7095;0
0052300038;SAS LES MONTAGNES D'AUZANCES;2020;;;71909;
0006700668;BLUE PAPER;2020;4053460;;;
0006505483;M.A.J. Elis;2020;;;82197;
0006104439;CARBONE SAVOIE;2020;565680;266601;51699;0
0050100253;SARL DE MONTBURON;2020;7748;;300;
0006800581;CEMEX GRANULATS SUD OUEST;2020;447011;;;
0009000322;GSBdD BMA / pôle de Mérignac;2020;441991;;;
0007402276;ORGANOTECHNIE;2020;;;99491;
0006103933;HIT TS;2020;13859;;232;
0005600333;MANUF FRANC PNEUMATIQ MICHELIN;2020;11631;;98165;
0010400104;NOVAPEX;2020;10993844;;;
0006701518;FAURECIA INSPIRING MOBILITY;2020;38048;0;1857;0
0006301731;NOVANDIE;2020;236615;;1014;
0006202229;PAPETERIES DE CLAIREFONTAINE;2020;0;2449530;9765;0
0007001176;LESAFFRE (Société Industrielle);2020;2003073;3269825;12569;0
0006508166;LAFARGEHOLCIM GRANULATS;2020;;76203;160;
0006506240;CPCU GRENELLE (i449);2020;0;1281585;14365;0
0006301012;SOCIETE FROMAGERE DE CHARCHIGNE;2020;;;215153;
0006600827;CSP PARIS FASHION GROUP;2020;;18783;5302;
0006505935;CEFIVAL;2020;17040;;;
0006202356;FROMAGERIE DE NEUFCHATEAU;2020;2601;;112358;
0006601281;SAIPOL;2020;0;0;328373;0
0005501602;ANETT 2 (Blanchisserie);2020;34083;0;386;0
0007000778;MAXAM TAN;2020;1114930;0;8699;0
0006801867;SAS JEAN RUP ET FILS SABLES & GRAVIERS;2020;46683;;;
0005204565;DRAGAGES DU PONT DE LESCAR;2020;42230;0;1092;0
0006103596;RHODIA OPERATIONS;2020;;2637885;154124;
0007404300;SYCTOM;2020;;78835120;5408;
0005402563;EQIOM;2020;20196;301990;;
0006100622;GRANULATS DE LA DROME;2020;27645;0;0;0
0006401314;CARRIERE LAFARGE GRANULATS FRANCE mallem;2020;141512;;;
0006207572;INEOS Polymers SARRALBE SAS;2020;0;2238579;43769;0
0006301300;ARJO WIGGINS SAS- papeterie;2020;;780987;;
0010000043;LES VOLAILLES DE BLANCAFORT;2020;244000;;;
0052903106;AQUADIS NATURELLEMENT;2020;0;323497;10059;0
0005305154;FARMACLAIR;2020;;;90490;
0053700731;INST NATIONAL RECHERCHE AGRONOMIQUE;2020;58229;;10702;
0009069905;EDF - CNPE de Penly;2020;;293719;;2475305980
0052902065;AR BRUG (EARL);2020;13670;;;
0010003759;EQIOM Granulats (ex HOLCIM);2020;17272;;;
0006800551;DRAGAGES GARONNAIS (villeneuve-cede);2020;21852;;;
0005401144;Aperam Stainless France;2020;0;849172;31674;0
0006301613;FLEURY MICHON LS;2020;;;105826;
0052900420;SOCIETE LAITIERE DE PONTIVY;2020;30788;;46;
0054201363;SAEM EVIAN SOURCE BADOIT;2020;247995;0;54845;0
0055601181;SCEA ANNIC;2020;8947;;;
0005202274;RAYNAL ET ROQUELAURE;2020;0;95550;5745;0
0007001062;ALCATEL SUBMARINE NETWORKS (A.S.N.);2020;;;84939;
0053500728;GAEC LA SAPINIERE;2020;8517;;;
0006206155;GRANULATS VICAT ST CLEMENT;2020;;70929;;
0006103809;EUROCAST LYON;2020;102312;0;4573;0
0006402237;INTERXION;2020;;;69163;
0005500400;SAINT-BRIEUC FONDERIE;2020;0;883610;1;0
0006103061;CALOR S.A.;2020;0;17285;4725;0
0040000207;EVOLLYS;2020;;;270682;
0005302750;SOCIETE EXPLOITATION DES SOURCES ROXANE;2020;45536;102108;357749;
0005600197;TANNERIES DU PUY SAS;2020;;148737;13020;
0005304386;NESTLE HEALTH SCIENCE FRANCE;2020;216518;0;178;0
0007001242;Malteurop;2020;115687;;860;
0006301360;CELIA - LAITERIE DE CRAON;2020;181576;;667455;
0006103062;AHLSTROM-MUNKSJO LA GERE;2020;2971759;0;0;0
0007002325;GLAXOSMITHKLINE;2020;0;0;182507;0
0055602485;BCF LIFE SCIENCES;2020;258762;;5382;
0005101506;BOSTIK;2020;0;54360;3637;0
0052902743;TERROM (SCEA);2020;13000;;;
0006103723;GEPEIF STATION EPUR. DES INDUS;2020;147942;;1291459;
0006301093;ETABLISSEMENTS LOUIS TESSIER;2020;77788;;305017;
0006201080;EURIAL ULTRA FRAIS;2020;;;311031;
0052201642;SCEA DU MOELOU ex SARL;2020;21900;;;
0058600072;SCEA DU RIVAULT;2020;42121;;;
0006501525;Société Nouvelle de Ballastières;2020;45000;;50;
0053500356;SCEA DE LA MAUDAYAIS;2020;11961;;;
0005503774;KNAUF INDUSTRIES OUEST;2020;0;123119;;
0005801048;SATIMAT;2020;7704;0;133;
0009000036;BA 116 Luxeuil;2020;12049;;;
0006601595;LG - Espira;2020;;65990;;
0054402335;SCEA LA LANDETTE;2020;8780;;;
0006400839;SANOFI CHIMIE;2020;;212185;57125;
0055614826;SCEA LE PONT CAR;2020;16626;;;
0056400478;LABEYRIE SAS;2020;18955;;244277;
0006400550;SIBELCO FRANCE;2020;33548;;;
0022200061;HERITIERS CRASSOUS DE MEDEUIL;2020;169;12876;;
0006114519;HEXCEL FIBERS;2020;0;0;195000;0
0006700073;Gravières d'Alsace Lorraine;2020;160000;;;
0009076702;Station d'épuration des eaux usées de l'Eurométropole de Strasbourg;2020;726891;0;6682;0
0059100019;EGGTEAM SAS;2020;14000;;;
0006401237;CARRIERE LAFARGE GRANULATS  CALLAS;2020;41524;;;
0010005550;EURO 5;2020;34597;;6718;
0052902997;EARL DES PEUPLIERS;2020;13600;;;
0006601744;SA des EAUX MINERALES d'EVIAN;2020;220285;0;20024;0
0006201722;AIR LIQUIDE FRANCE INDUSTRIE (ALFI);2020;79640;;33749;
0006400889;MAREVA PISCINES ET FILTRATIONS;2020;41299;;;
0006700648;LANA PAPIERS SPECIAUX II;2020;556164;;;
0005300552;L.N.U.F. BAYEUX;2020;;;225812;
0052900432;SOCOPA VIANDES;2020;0;0;282345;0
0058700447;SAS MADRANGE;2020;62185;;128351;
0006201398;BAUMGARTEN S.A.;2020;;14223;;
0018300685;AMETYST;2020;;;56461;
0006103291;SNF SAS ANDREZIEUX;2020;;;670207;
0006401567;LAFARGEHOLCIM CIMENTS;2020;;178631;2597;
0006506767;REP;2020;42747;;1188;
0007402356;MAJ;2020;58337;;1137;
0052903737;LANNON Dominique;2020;13920;;;
0005800331;YARA France;2020;;153685360;1584342;
0006601279;Communauté Agglomération Bassin de Thau;2020;0;0;269648;0
0006700386;SITDCE UIOM;2020;26512;0;328;0
0006803945;MAJ ELIS;2020;;;113366;
0022200064;SNYL (Sté Nouvelle des Yaourts Littée);2020;0;0;55290;
0005600444;PRECIFORGE;2020;10975;0;1562;
0007001955;MAISON MENISSEZ SA;2020;;;110765;
0005800413;REVIMA;2020;0;12197;27191;0
0007202099;REVICO;2020;;114596;500;
0005101887;METEX NOOVISTAGO (ex AJINOMOTO);2020;5021154;;;
0005201008;SABENA TECHNICS BOD SAS;2020;20597;;118;
0054200012;LACTALIS NESTLE ULTRA FRAIS MARQUES;2020;193184;;23115;
0006700516;BRASSERIE LICORNE;2020;0;0;290245;0
0006302797;DIANA FOOD SAS (DIANA NATURALS);2020;0;0;144132;0
0005906068;CBN;2020;229473;;594;
0006201894;ArcelorMittal France - Cokerie;2020;;;195860;
0052904271;EARL DE KEROPARTZ;2020;14708;;;
0052800001;PORCS BEAUCE (SARL);2020;10047;;;
0005501697;ARDO GOURIN;2020;468719;;106764;
0006200307;NOVACARB;2020;2949;21485572;8147;
0006300283;CHARIER CM - CARRIERES ET MATERIAUX;2020;391800;;;
0052904052;EARL LE GALL;2020;13000;;;
0005103922;SAICA PACK (ex RCO);2020;35158;0;550;0
0006301125;SOFIVO SAS;2020;0;100801;288926;0
0055100341;SCEA ELEVAGE DE LA SOUDE (SOUDRON);2020;19000;;;
0006401079;ELENGY (TONKIN);2020;;64216200;37803;
0006700794;WIENERBERGER;2020;0;0;68960;0
0005500169;BROCELIANDE ALH;2020;;;192355;
0005101029;TEREOS FRANCE;2020;262361;0;9658;0
0052902083;EARL JEZEQUEL;2020;13000;;;
0052901684;SCEA KERHERVE;2020;21960;;;
0007201529;LAFARGE CIMENTS;2020;19391;0;1740;0
0010001418;DELPHARM (ex FAMAR);2020;;;116200;
0005103728;SOCOPIC-Sté Cogénér.Picardie (ex.Dalkia);2020;;;656579;
0007100036;Distillerie Riviere du Mat;2020;;608107;;
0005800357;TOTAL RAFFINAGE FRANCE;2020;;7049028;131613;
0055602681;SOCIETE VOLAILLES DE PLOURAY;2020;118824;;;
0050100090;GAEC LES PRELIONS;2020;20186;;3740;
0005202000;RAYONIER A.M. TARTAS;2020;4605897;5732990;67305;0
0005800496;EXXONMOBIL CHEMICAL FRANCE;2020;769123;;105729;
0007002452;AGC FRANCE SAS;2020;12764;;2352;
0055603784;SCEA JOUBIER;2020;15550;;;
0005800297;TOTAL RAFFINAGE FRANCE;2020;;8452209;205183;17727864
0005500035;KERMENE;2020;;800370;51611;
0052904340;SCEA MORVAN;2020;7358;;;
0005601337;ENTREMONT ALLIANCE;2020;;;133584;
0006700407;SOCIETE EUROPEENNE DE STOCKAGE D1;2020;;11393;629;
0053501216;GATINE VIANDES;2020;;;335724;
0006702475;NOVARTIS PHARMA SAS (biotechnologie);2020;0;704736;246686;0
0006401323;LAFARGE GRANULATS FRANCE SENAS;2020;9748;;;
0005302036;SOCOPA VIANDES;2020;;;90426;
0006506444;SNCF TECHNICENTRE LE LANDY;2020;0;0;186326;0
0006506498;VALO'MARNE (EX CIE);2020;395419;0;4085;0
0057100136;LDC BOURGOGNE;2020;;;276134;
0005701248;SOGEFI SUSPENSIONS FRANCE (ex ALLEVARD);2020;11486;;12091;
0005201250;ROXEL FRANCE;2020;;129800;;
0007002306;ROXANE NORD;2020;731382;;;
0006301644;PIGEON GRANULATS LOIRE ANJOU;2020;50000;0;;
0055603721;SOCIETE LAITIERE DE PONTIVY;2020;;1322304;342895;
0052901771;SCEA DES AJONCS;2020;11680;;;
0006302949;KALHYGE 4;2020;43467;;1521;
0006200199;SAINT GOBAIN PAM (Usine Foug);2020;384863;1674567;45351;
0052901231;SCEA DE KERSCAO;2020;21406;;;
0006202068;MUNKSJÖ ARCHES;2020;1845446;841170;8673;
0006700656;VELCOREX since 1828;2020;156606;;591;
0006515749;EQIOM Granulats;2020;12848;0;0;0
0005500440;IDEX ENVIRONNEMENT BRETAGNE( SARL);2020;68850;;9067;
0007000832;MAUBEUGE CONSTRUCTION AUTOMOBILE (MCA);2020;0;0;147458;0
0005701906;BRODART;2020;14446;;1487;
0052904060;SCEA DANOUEDEL;2020;11000;;;
0006100606;LHG Eurre;2020;17659;;;
0058502426;SOCOPA VIANDES;2020;117953;;520;
0054200986;CANDIA;2020;0;0;226728;0
0007408607;ELIS PANTIN;2020;131010;;5052;
0010600308;DAIKIN CHEMICAL FRANCE;2020;36443;;1013;
0052903857;EARL TOURBOT;2020;12000;;;
0005401241;YOPLAIT PRODUCTION FRANCE - NOBLEVAL;2020;566387;;;
0006521123;FULCHIRON Le Chesnay;2020;196236;;;
0005501218;PDM INDUSTRIES;2020;;3843532;;
0006114913;SOCAFI (ITM);2020;73819;;;
0005401254;APERAM ALLOYS IMPHY;2020;0;407000;34507;0
0010001569;SERVIER Laboratoires Industrie;2020;0;0;88993;0
0052400446;GAEC PECH DU DOGNON;2020;12000;;;
0020800008;SARL BETONS ET AGREGATS (BETAG);2020;65452;;43992;
0006700643;TEREOS STARCH & SWEETENERS EUROPE;2020;4367230;;42266;
0005201996;TIMAC AGRO SA;2020;12939;36227;4212;0
0006301049;ARC EN CIEL;2020;;;171456;
0005517250;STALAVEN SA;2020;0;0;229818;0
0052900126;SCEA GONIDEC;2020;8906;;;
0006300905;SABOURIN SAS;2020;74727;0;216832;0
0052200767;ALLAIN JEAN PAUL;2020;7300;;;
0053503227;SOCIETE LAITIERE DE VITRE;2020;;;640466;
0005600328;MFP MICHELIN - Site de Cataroux;2020;0;0;200042;0
0052902812;EARL  DE SANT ALAR;2020;21900;;;
0005101189;BIGARD SA;2020;;;80083;
0007001186;SIB (ex CEMA);2020;7143;0;10088;0
0005702543;CAPDEA - Marigny le Chatel;2020;;9872;;
0052203955;GAEC DE LA HAYE;2020;18100;;;
0058700712;SAS LES ELEVAGES DU MAS LONG;2020;17000;;;
0006401061;EDF CCG de Martigues;2020;;228585;3551;380556544
0005701467;CHARBONNEAUX BRABANT SA;2020;;;106574;
0052201288;EARL RAOULT PHILIPPE;2020;14800;;;
0007001026;SNCZ;2020;112160;;;
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2020;6660343;0;;0
0010600172;ELIS R.A. EX CWS FRANCE;2020;37875;;447;
0006700264;HOLCIM BETON GRANULAT HAUT RHIN- HBGHR;2020;1350581;;;
0010000839;BABY;2020;60555;;16315;
0005600245;FAREVA LA VALLEE;2020;0;0;111073;0
0006400416;STEF Logistique SORGUES;2020;11337;;;
0005101339;UNILEVER FRANCE HPC Industries;2020;0;0;172926;0
0006400233;CARRIERES DES GRANDS CAOUS;2020;;48470;;
0007000991;HERTA;2020;0;0;459611;0
0005801230;BOBET;2020;21369;;5375;
0010000689;INDENA;2020;0;0;103616;0
0007000853;C&D FOODS France;2020;;;407968;
0005302209;SOCIETE FROMAGERE DE DOMFRONT;2020;171571;;579907;
0006501812;AGRANA FRUITS FRANCE (ex ATYS);2020;138886;0;24972;0
0005601563;MAJ ELIS AUVERGNE;2020;24817;;15308;
0005700724;MC CAIN ALIMENTAIRE;2020;807360;0;0;0
0007001033;PINGUIN (ex SICA DE LA VALLEE DE LA LYS);2020;0;0;279024;0
0010000740;STMICROELECTRONICS SAS;2020;0;0;442447;0
0005300048;PIGEON GRANULATS NORMANDIE;2020;37833;;;
0006401854;EXTRUFLEX SAS;2020;259186;;;
0006103907;BRUN;2020;14416;0;0;0
0006700536;SENERVAL UIOM;2020;581261;0;4033;
0005800410;RENAULT S.N.C.;2020;1512055;;22124;
0007006131;RECYCO;2020;1075;209774;0;0
0010000968;DS SMITH PAPER COULLONS;2020;;118427;137759;
0009069933;EDF - CNPE de Dampierre-en-Burly;2020;43048;182753456;;
0005202758;AIR LIQUIDE FRANCE INDUSTRIES;2020;;138595;1575;
0006101115;MOREL SARL;2020;80630;;;
0006102781;SFS INTEC;2020;14828;;3647;
0006102064;AEROCAN FRANCE;2020;;20614;27098;
0058600522;AXIOM - ELEVAGE DE CHANTELOUP;2020;32304;;4773;
0006506313;SHELL(ExSOCIETE DES LUBRIFIANTS DE NANT);2020;;11146;14703;
0003800080;REFRESCO FRANCE;2020;;18771;252427;
0058100457;PORCI SEGALA;2020;12300;;;
0052901025;EARL DE KERILLY;2020;20850;;;
0009069927;Etablissement de LA HAGUE;2020;;496788;85698;
0050100925;ATEMAX FRANCE;2020;30566;;309;
0005304251;Société Nouvelle CIBEM;2020;10093;;;
0006702200;LINDE FRANCE;2020;0;1692468;32;0
0005601317;SOCIETE FROMAGERE DE RIOM;2020;81305;;64975;
0006803638;TANNERIE ARNAL;2020;;11014;;
0052902589;EARL LANNUZEL;2020;19520;;;
0006100956;BUDILLON RABATEL;2020;42814;0;0;0
0005302774;BOLAIDOR Sté Laitière du Bocage Ornais;2020;66588;12894;12894;
0006400442;WAVIN France;2020;13611;;;
0007006604;Brasserie GOUDALE (Ex BRASS DE GAYANT);2020;47048;;509082;
0006100053;AIN RHONE GRANULATS;2020;26660;;;
0005302582;SOFEDIT SAS;2020;38005;;6394;
0005104640;LACTINOV (EX UNILEP);2020;215485;;2683;
0006411266;INEOS CHEMICALS LAVERA LPP (ICL - LPP);2020;0;469022;32809;12297600
0006105003;MAJ ELIS LOIRE;2020;55901;;578;
0006201561;UEM;2020;11275;10780671;50629;0
0055602262;SCEA DE BOLUMET;2020;14400;;;
0006700455;TANNERIES HAAS;2020;5275;4297;2220;
0052900706;EARL EMILY;2020;8000;;;
0054901758;BOUCHONNEAU (SCEA);2020;7272;;;
0005601338;GERENTES SAS;2020;;33122;106261;
0005401056;BIOXAL;2020;30863;;1312;
0005503651;KERMENE;2020;;;112812;
0006102885;ST MICROELECTRONICS;2020;0;0;3791463;
0007000110;CCM SARL;2020;2055821;2000000;127;
0007005525;EDF Bouchain_CCG;2020;0;2429997;2024;0
0052501108;FROMAGERIE DE CLERVAL;2020;403239;;16380;
0006101463;LAFARGEHOLCIM ex LAFARGE GRANULATS;2020;47942;;;
0010010012;GSM  Secteur centre;2020;143628;;;
0006104106;MAUSER FRANCE;2020;21430;;;
0005600458;SAPEC 2;2020;19324;;2021;
0005401901;REFRESCO France;2020;0;0;152382;0
0006200339;Glanzstoff Longlaville ( EX DURAFIBER);2020;0;0;125440;0
0050100424;EUROSERUM;2020;11658;;;
0006407117;ENGIE  Thermique France;2020;0;0;41972;225076384
0006400879;Rizerie SOUFFLET ALIMENTAIRE CAMARGUE;2020;88939;0;360;0
0005600098;S C B V;2020;232136;99264;2067;
0005102078;DS SMITH PACKAGING EX OTOR PICARDIE;2020;;594895;23399;
0005401368;PLASTIPACK PACKAGING FRANCE;2020;0;0;120220;0
0006202274;NORSKE SKOG;2020;6412216;;23027;
0006103781;TEINTURERIES DE LA TURDINE-RTE DE THIZY;2020;;43953;11236;
0007000720;Ferroglobe Manganèse France SAS;2020;;;151877;
0005802394;NORMANDY COATING;2020;91500;;;
0006000348;PANNEAUX DE CORREZE;2020;0;108767;1374;0
0006701390;SAS des GRAVIERES DE LAUTERBOURG;2020;;1278400;;
0005800355;ARKEMA;2020;0;339047;5687;0
0006400895;OMYA  S.AS;2020;;;155505;
0052901489;EARL DARE;2020;10400;;;
0052204603;SCEA BALUSSON;2020;49195;;;
0007000956;ARCELORMITTAL FRANCE Dunkerque;2020;0;13216009;843968;43920000
0006501529;HELIO PRINT (ex H2D ex QUEBECOR );2020;;;57283;
0005701082;TREFIMETAUX SAS;2020;;773429;450;
0005801384;CHU DE ROUEN (BLANCH. INTERHOSP.);2020;57036;0;;
0006301207;TOTALENERGIES RAFFINAGE FRANCE;2020;61460;0;3888460;
0007201348;RHODIA  OPERATIONS;2020;1370791;;21663;
0006400414;SUEZ RV ENERGIE;2020;73699;;21212;
0010004681;LISI AUTOMOTIVE NOMEL SAS;2020;;95782;132;
0007409099;SNCF TMV - Technicentre de Villeneuve;2020;;;175928;
0006700586;LESAFFRE CULINARY STRG (anct SENSIENT);2020;421500;;1552;
0005300973;FROMAGERIE DE LIVAROT;2020;116199;;6147;
0012400003;VON ROLL ISOLA FRANCE - SAMICA;2020;;605254;604;
0007000846;MC CAIN ALIMENTAIRE;2020;1411427;0;3386;0
0007000516;DOUAISIENNE D'ABATTAGE;2020;;;78575;
0006400915;SOTRECO SAS;2020;9493;;2646;
0006300958;GKN DRIVELINE SA;2020;31486;;4349;
0006501956;SAFRAN AIRCRAFT ENGINES;2020;91214;0;0;0
0052901620;GAEC LE CAM;2020;16500;;;
0006105223;ADISSEO FRANCE SAS;2020;2508886;;;
0005600372;CONSTELLIUM ISSOIRE;2020;231617;537368;112403;
0057201663;LDC;2020;;;355113;
0006506454;CPCU;2020;0;751593;5322;0
0006802150;ANDROS Snc - Site de Biars;2020;617984;;2947;
0006700207;GRAVIERES ET TRAVAUX PUBLICS DE LA THUR;2020;0;116115;87;
0055900764;AQUANORD ICHTUS;2020;;;;397177344
0006700817;LES JUS DE FRUITS D'ALSACE;2020;655048;;1098;
0005901195;CF2P SAS (ex IKEA INDUSTRY FRANCE);2020;0;0;226772;0
0005100494;NOVABION;2020;0;51390;967;0
0005805710;COLLET SAS;2020;0;45831;3341;0
0005500150;LES LAVANDIERES SAS;2020;57859;;2105;
0005600268;PEM;2020;;78609;;
0006700259;HOLCIM BETON GRANULAT HAUT-RHIN;2020;163489;;;
0024600028;INDUSTEEL FRANCE site du Creusot (Secteur Creusot);2020;0;0;186878;0
0006200909;AHLSTROM-MUNKSJÖ STENAY SAS;2020;;2335280;20754;
0022200498;ALBIOMA;2020;0;117726;;
0009069915;EDF - CNPE de Saint-Alban;2020;1044;3621309180;;
0006400772;ARDAGH METAL BEVERAGE FRANCE SAS;2020;0;0;120953;0
0005704502;CARRIERES ST CHRISTOPHE;2020;38363;;;
0006202054;ArcelorMittal France - Packaging;2020;997892;7713036;23688;
0052901332;EARL DU DRENNEC;2020;13725;;;
0006400411;RAYNAL et ROQUELAURE Provence;2020;483058;0;0;0
0009000294;CENTAC - 1 BCP;2020;207510;;;
0006802032;CEMEX GRANULATS SUD-OUEST;2020;121411;;;
0005900806;KOHLER SAS;2020;15205;;392;
0005204118;CEMEX GRANULATS Sud-Ouest SAS;2020;0;161554;0;0
