identifiant;nom_etablissement;annee;prelevements_eaux_souterraines;prelevements_eaux_surface;prelevements_reseau_distribution;prelevements_mer
0050100576;SARL ELEVAGE DES MARAIS (EX MATHIEU);2019;12366;;;
0007002443;YKK FRANCE;2019;18907;;1680;
0005200531;MAJ ELIS;2019;111622;;3861;
0007000532;FERRO Performance Pigments France;2019;;;209755;
0010000496;BALSAN SA;2019;53954;;1119;
0006802339;YEO FRAIS;2019;;45678;369388;
0007000727;RENAULT DOUAI SNC;2019;;540366;70207;
0006102312;CANSON SAS;2019;;435470;1441;
0006202598;SOCIETE FROMAGERE DE XERTIGNY;2019;159000;;177;
0005700388;CARRIERES DE L'EST;2019;30000;;;
0007000853;C&D FOODS France;2019;;;383458;
0055602062;BERNARD SA;2019;;27917;351207;
0006301144;ZaCh System SA;2019;;;92431;
0006100956;BUDILLON RABATEL;2019;57516;;;
0005425537;DUC;2019;296602;;435;
0005401583;BTB Initial Longvic;2019;35787;;761;
0005101668;ARKEMA;2019;;58000;1879;
0006103061;CALOR S.A.;2019;;17103;;
0007000100;BRIQUETERIES DU NORD SA.;2019;;198000;;
0006101092;BUDILLON RABATEL;2019;18244;;;
0052903665;EARL MAZE;2019;7720;;;
0006505935;CEFIVAL;2019;14114;;;
0006305478;BONILAIT PROTEINES;2019;;;74226;
0005200378;VALBOM;2019;;;175596;
0054400758;SARVAL Ouest;2019;;29152;138564;
0005500170;ENTREMONT ALLIANCE;2019;105683;;233055;
0006400913;IMERYS PCC France  (ex Solvay SF ex-CCP);2019;;1108461;181980;
0006404176;CHANTIER NAVAL DE MARSEILLE (formes 8-9);2019;;;60000;5500
0006300949;AIRBUS OPERATIONS SAS;2019;;;80723;
0006105224;PRAYON;2019;875245;;1619;
0007000830;Peugeot Citroën Mécanique du Nord Ouest SNC;2019;;;86192;
0005106026;SUEZ Eau Industrielle (ex ONDEO IS);2019;;732499;7449;
0054200370;AOSTE SNC;2019;;;87972;
0005600372;CONSTELLIUM ISSOIRE;2019;340739;1078487;147401;
0005401220;VERALLIA FRANCE;2019;146510;103026;8929;
0006204579;SOLEVAL FRANCE;2019;7356;;19710;
0009000285;Site de BALARD;2019;1091511;;;
0055601934;EARL DU MANEGUEN;2019;22995;;;
0009069912;EDF - CNPE de Gravelines;2019;16431;;781000;6213645300
0056100002;ELIVIA ALENÇON;2019;;;69961;
0006000348;PANNEAUX DE CORREZE;2019;;126152;3193;
0006201561;UEM;2019;28541;17452500;45976;
0053800504;MARTINET SAS;2019;;;124532;
0005601311;SOCOPA VIANDES;2019;;;321584;
0005500035;KERMENE;2019;;750661;34182;
0006700422;DOW AGROSCIENCES SAS Drusenheim;2019;54250;;6253;
0022100053;SOCREMA;2019;;;69365;
0006201864;JOHNSON CONTROLS SARREGUEMINES SAS;2019;;;61970;
0052902128;EARL KERVEILLANT;2019;9150;;;
0051700542;ARMOR PROTEINES;2019;996470;;460;
0055603514;SCEA MAINGUY-LE GRAND;2019;9200;;;
0005516445;HYDRACHIM;2019;14040;;13244;
0006303168;PIGEON GRANULATS LOIRE ANJOU;2019;76090;;;
0006802032;CEMEX GRANULATS SUD-OUEST;2019;91447;;;
0005100190;DSP France SAS;2019;573286;1020470;17027;
0057903021;EURIAL;2019;;;167431;
0006301360;CELIA - LAITERIE DE CRAON;2019;174102;;359202;
0005101524;EJ Picardie;2019;66430;;;
0006400463;AZUR DISTILLATION;2019;28320;44233;4885;
0005500150;LES LAVANDIERES SAS;2019;58531;;4392;
0006506270;ENERTHERM;2019;;229938;15596;
0006209481;Les Sablières de la Meurthe;2019;387990;;;
0054201345;EAUX MINERALES DE SAINT ALBAN LES EAUX;2019;53297;;534531;
0052903539;SCEA DES PEUPLIERS;2019;7241;;;
0009000020;BA 106 Bordeaux-Mérignac;2019;49828;;1582;
0052902968;EARL DE KEROUGANT;2019;12115;;;
0010001496;ROCAL;2019;143525;;493;
0005100886;GIMA;2019;23722;;12438;
0005105624;ETEX FRANCE BUILDING PERFORMANCE;2019;26394;;2343;
0006102464;EURECAT FRANCE;2019;;121594;3411;
0006700433;Vynova PPC SAS;2019;;5768183;194661;
0006400537;LOUIS MARTIN PRODUCTION;2019;45613;;426;
0007000666;ARDO-VIOLAINES SAS;2019;311528;;823;
0010000316;EXPANSCIENCE;2019;15145;;70570;
0005500169;BROCELIANDE ALH;2019;;;195557;
0052204018;SCEA ELEVAGE DE LISNOBLE;2019;14500;;;
0007000788;COPALIS INDUSTRIE;2019;;;68281;2178000
0005503275;CHARIER CM;2019;;88518;;
0007001046;LESIEUR;2019;;223608;271896;
0006103703;FRESENIUS MEDICAL CARE SMAD;2019;;;450481;
0006202174;MARCILLAT CORCIEUX site ETS ASMAR;2019;109861;;182;
0006205051;WELLMAN NEUFCHATEAU RECYCLAGE;2019;;;124629;
0007000930;TEINTURERIE DE LA JUSTICE;2019;28802;;287;
0006200776;ARCELORMITTAL CF;2019;430000;;182873;
0006600459;KONINGS SPIRIT & DRINKS FRANCE;2019;31201;;3216;
0005103922;SAICA PACK (ex RCO);2019;36189;;927;
0005901400;ISOLA COMPOSITE FRANCE;2019;11384;;775;
0005701946;DISLAUB;2019;342069;;1094;
0006700412;TREDI Hombourg;2019;9775;;8555;
0022200040;SAEM LE GALION;2019;;128849;;
0006505334;Société JR;2019;37791;;4060;
0005301826;PAPECO;2019;;165853;6487;
0010000802;ANTARTIC;2019;695623;;;
0007001999;KALHYGE1 Unité de Bethune;2019;39949;;;
0005501217;NESTLE PURINA PETCARE FRANCE (SAS);2019;;;62916;
0010000951;CGES (Cie Générale d'Eau de Source);2019;376643;;;
0005302264;LISI AUTOMOTIVE NOMEL;2019;;;52855;
0058600167;SAS LES ELEVAGES DU MAS LONG;2019;19800;;;
0005100240;ANETT (ex HYRIS);2019;59777;;7884;
0007002568;LIOT;2019;;;62572;
0005303674;COMPAGNIE DES FROMAGES & RICHESMONTS;2019;119938;;170144;
0006802467;SOCIETE FROMAGERE DE RODEZ;2019;;283140;92174;
0058501547;EURALIS GASTRONOMIE;2019;2684;;106418;
0052100705;GROUPE BIGARD;2019;;;72749;
0006102857;FINORGA-AXPLORA;2019;1362853;;42836;
0010001558;SDH FER;2019;12477;;2140;
0006301207;TOTALENERGIES RAFFINAGE FRANCE;2019;;;3807977;
0005100949;LEBRONZE ALLOYS (ex BRONZE INDUSTRIEL);2019;423980;;3130;
0009069904;EDF - CNPE de Paluel;2019;;653000;;3889352960
0006103282;STEPAN EUROPE SA;2019;33750;;50421;
0006601737;Société NESTLE WATERS SUPPLY SUD;2019;2743541;;;
0057201665;CHARAL;2019;;;264589;
0010200056;CEMEX GRANULATS RHONE MEDITERRANEE;2019;;46100;;
0006301184;Auto Châssis International;2019;;2056764;170969;
0007004595;DUNKERQUE LNG;2019;;;10201;176920512
0053800226;SA CARREL - Site Viande;2019;10458;;;
0055100276;SCEA LES ROULIERS;2019;17000;;;
0007006492;ALIPHOS ROTTERDAM BV;2019;;420612;1018;
0009069933;EDF - CNPE de Dampierre-en-Burly;2019;71853;184594384;;
0006104438;FERROPEM;2019;;1140000;100;
0005105241;COFELY GDF SUEZ;2019;;;117700;
0005700716;SOCIETE DES CARRIERES DE L'EST;2019;16000;;;
0005202602;SIAP / PROCINER;2019;;3021;90986;
0006506767;REP;2019;45143;;2746;
0006000305;COMPAGNIE MADRANGE LA VALOINE (SASU);2019;4;;123745;
0005104640;LACTINOV (EX UNILEP);2019;217168;;3122;
0006200139;CROWN BEVCAN;2019;;;174741;
0005100497;LES FROMAGERS DE THIERACHE;2019;;;421757;
0006105217;PRYSMIAN ENERGIE CABLES SYSTEMES FCE;2019;13577;;1901;
0005205784;MAGNA PT Bordeaux SAS;2019;;27867;9194;
0005801086;TANK SOLUTIONS NORMANDIE;2019;;;84493;
0053500772;CORNILLE SAS;2019;;;50924;
0010400069;NCV PRODUCTION;2019;229798;;1353;
0005900239;BUTAGAZ SAS;2019;;17496;207;
0053500475;LAITERIE CORALIS;2019;124966;;125255;
0007206026;LOCATEX;2019;;44613;689;
0006200939;LACTO SERUM FRANCE;2019;1062320;;5572;
0006000414;ALLARD EMBALLAGES;2019;;10748;1013;
0007001026;SNCZ;2019;113791;;0;
0006107481;INITIAL SA;2019;;11611;24011;
0006202114;UNION LAITIERE VITTELOISE;2019;;;442690;
0009000153;DA 273;2019;20369;;;
0016400376;MEWA SARL;2019;;;101845;
0006401327;Société des Carrières de La Menudelle;2019;54904;;;
0006802560;ECONOTRE;2019;;119047;24062;
0010000953;CHAMBON (générale eaux minérales nature);2019;558607;;;
0006506733;MAJ ELIS;2019;;;60039;
0006201477;CEDILOR;2019;;;51365;
0052902997;EARL DES PEUPLIERS;2019;11225;;;
0007000821;NYRSTAR FRANCE;2019;;1837699;66236;
0005301510;SOCIETE FROMAGERE DE SAINTE CECILE;2019;;;348707;
0006102913;MULTIBASE;2019;69955;;;
0005102169;DAILYCER FRANCE SAS;2019;;;72185;
0006000385;INTERNATIONAL PAPER;2019;;24436858;;
0058601079;MARIE SURGELES;2019;;;99015;
0052600297;PROVENT SDPR (ETOILE);2019;8500;;;
0055614724;SCEA DE KERCADO;2019;8082;;;
0006601493;CMSE - Carrière de Sainte Colombe;2019;24800;;;
0005202026;ANTARCTIC FOODS  AQUITAINE (ex PINGUIN);2019;196242;;2262;
0051200281;EARL LANDAPORC;2019;7450;;;
0007101810;GRANULATS DE L'EST;2019;31761;;;
0005500088;FERTIVAL SA;2019;;;71389;
0007001023;ENERGIE GRAND LITTORAL;2019;;;83000;
0005518519;Eurosérum;2019;;;139290;
0006101463;LAFARGEHOLCIM ex LAFARGE GRANULATS;2019;72355;;;
0005800429;AHLSTROM SPECIALITIES;2019;;455507;;
0005200251;SANOFI WINTHROP INDUSTRIE;2019;108968;;12672;
0006207853;GAZEL ENERGIE GENERATION;2019;4018169;534160;;
0005701706;SUN DESHY;2019;39210;;622;
0006506104;HAUGUEL (Distillerie);2019;;783360;3377;
0052501135;SOCIETE FROMAGERE DE VERCEL LACTALIS;2019;;;56075;
0052904271;EARL DE KEROPARTZ;2019;9188;;;
0007000979;INTEROR;2019;;;139121;
0058600072;SCEA DU RIVAULT;2019;40700;;;
0010005083;SKF FRANCE;2019;68635;;3668;
0052400446;GAEC PECH DU DOGNON;2019;12000;;;
0058600546;SOCIETE DES ELEVEURS DE MOUTONS POITOU;2019;;;80036;
0007208217;EDF (OPTIMAL SOLUTIONS);2019;146826;;;
0005100918;SPONTEX;2019;3454681;1270663;13677;
0005300235;Saint Louis Sucre Site de Cagny;2019;67313;0;38000;0
0006410379;INEOS DERIVATIVES LAVERA LPG (IDL - LPG);2019;;865248;15980;37668000
0006400455;APTUNION;2019;;232993;3710;
0055602952;LORCO;2019;;;165144;
0007000894;DUCHENNE (Centre Hospitalier du Dteur);2019;;;87000;
0010800497;FCMP;2019;524806;;583;
0006802437;ABATTOIR DE CAPDENAC SARL;2019;;;52917;
0009069922;Orano Cycle Tricastin;2019;1804982;592097;86054;
0006104577;HACER TRAITEMENTS DE SURFACE;2019;108205;;12466;
0005401696;PAPREC PLASTIQUES SAS;2019;;38254;1299;
0005800439;CHEVRON ORONITE SAS;2019;;857709;43018;
0052902347;SCEA KERGONCILY;2019;12630;;;
0006511727;CEA;2019;;212563;533846;
0006401428;EPC FRANCE;2019;21540;;;
0054901272;GRASSET Dominique (EARL);2019;;9900;;
0005800620;SAFRAN AEROSYSTEMS;2019;51100;;4249;
0052215635;SARL CJA (CARO JULIEN AVICULTURE);2019;10950;;;
0006300713;CARRIERES TAVANO SA;2019;;403720;102;
0006407835;MAJ SA;2019;69589;;1105;
0053700731;INST NATIONAL RECHERCHE AGRONOMIQUE;2019;54815;;;
0006400442;WAVIN France;2019;8928;;;
0005500031;ELIS BRETAGNE (STE);2019;;;72328;
0006401268;LAFARGEHOLCIM GRANULATS;2019;113176;;;
0006104025;MERCK SANTE;2019;18236;;32597;
0005200259;YARA FRANCE;2019;68530;117453;3384;
0005200391;PAPETERIES DE BEGLES (SAPB);2019;;1444872;29466;
0005800610;SAINT LOUIS SUCRE;2019;81317;;;
0006103190;PEC TREDI;2019;1281286;;133460;
0052901305;SCEA BARON;2019;18000;;;
0055601358;DELIFRANCE SA;2019;;;53771;
0005901928;GE THERMAL MANUFACTURING(exALSTOM POWER);2019;32103;;7338;
0006401013;SOLAMAT MEREX;2019;;;52896;
0007001242;Malteurop;2019;132212;;1978;
0005501387;PSA PEUGEOT CITROEN;2019;155027;;129027;
0006503227;TECHNOCENTRE RENAULT;2019;;;81531;
0005200721;UCVA;2019;71174;;;
0006102443;FABRICATION CHIMIQUE ARDECHOISE;2019;99570;;10065;
0007201028;GSM Secteur Centre;2019;9919;;;
0006506313;SHELL(ExSOCIETE DES LUBRIFIANTS DE NANT);2019;;35771;16262;
0005102153;SAINT LOUIS SUCRE;2019;389540;145135;16483;
0006303999;CHARIER CM - CARRIERES ET MATERIAUX;2019;442300;;;
0005200359;SAIPOL SA;2019;225450;;135198;
0007000829;FRANCAISE DE MECANIQUE;2019;;333870;22036;
0006103975;Air Liquide France Industrie - site de Feyzin;2019;1630276;;;
0010200051;Le Moulin de la Chaume;2019;33580;;23086;
0005802304;LUNOR DISTRIBUTION;2019;;;308709;
0005200592;SAFT SAS;2019;;;98081;
0006700407;SOCIETE EUROPEENNE DE STOCKAGE D1;2019;;11393;1081;
0005600267;PEM;2019;;66540;;
0006700421;DU PONT DE NEMOURS-Cernay;2019;27121;;12814;
0006301216;FROMAGERIES PERREAULT;2019;65328;;472840;
0006500665;SAVERPLUS (ex. VERRE PLUS);2019;7947;;8368;
0054401527;DELABLI - Division DELPIERRE;2019;;;92761;
0006700674;STAL;2019;;52045;16425;
0010003836;KNAUF INDUSTRIES;2019;34140;;;
0007000523;EXIDE TECHNOLOGIES SAS;2019;96194;;12936;
0009079001;UDEP-BELFORT;2019;;;137176;
0022200100;BRASSERIE LORRAINE;2019;;;51341;
0005801029;POLYTECHS SAS;2019;;;54167;
0005701531;TEREOS STARCH & SWEETENERS EUROPE;2019;557960;;;
0058500614;SAVIC;2019;40238;;5000;
0006506444;SNCF TECHNICENTRE LE LANDY;2019;;;148404;
0022200064;SNYL (Sté Nouvelle des Yaourts Littée);2019;;;54339;
0050100925;ATEMAX FRANCE;2019;35740;;516;
0006103973;TOTAL RAFFINAGE France;2019;1575214;5123961;101490;
0005101157;AmphastarFrance Pharmaceuticals;2019;340220;;;
0005205103;ARKEMA  France SA;2019;;761779;;
0057400154;SOCIETE FROMAGERE D ETEAUX;2019;;;121848;
0006801162;SOCARL;2019;30000;;;
0054201363;SAEM EVIAN SOURCE BADOIT;2019;273779;;70973;
0006202551;BONGRAIN GERARD;2019;94546;171363;188090;
0005200264;Société Pétrolière du Bec d'Ambès (SPBA);2019;;8071;27966;
0006400243;HYDRO EXTRUSION PUGET;2019;;66922;1925;
0054200012;LACTALIS NESTLE ULTRA FRAIS MARQUES;2019;201970;;8091;
0005800431;NEXIRA;2019;;;167491;
0006401029;ESSO Raffinage SAS;2019;6288069;;;
0007000703;SECAB SARL;2019;666527;;1197;
0007001335;O-I FRANCE SAS (ex O-I MANUFACTURING);2019;95170;;2500;
0005801765;FROMAGERIE BOURSIN;2019;65005;;706;
0006401245;DELORME SAS;2019;11518;;;
0006103589;MAT;2019;193475;;1074;
0006401297;BRONZO;2019;34668;;;
0005402675;CHU;2019;14068;;4307;
0006401052;ARCELORMITTAL Méditerranée;2019;;;20551104;
0005701446;GOYARD JEAN DISTILLERIE;2019;124395;;200;
0006400998;SOLAMAT MEREX;2019;;;73858;
0052201642;SCEA DU MOELOU ex SARL;2019;21900;;;
0052903402;GAEC DU STANG;2019;8370;;;
0006301012;SOCIETE FROMAGERE DE CHARCHIGNE;2019;;;223232;
0005901637;PERNOT S.E.T. (Champdivers);2019;52009;;;
0006104358;SAVOIE DECHETS;2019;;;50278;
0006102564;BOIRON FAUGIER G.I.E;2019;2229400;;6663;
0005201068;CHU Hôpitaux de Bordeaux;2019;;;189410;
0052900751;SCEA NOVA LAND;2019;10336;;;
0006402259;SERAMM Usine des boues;2019;;95254;45823;
0007204397;KNAUF INDUSTRIES OUEST;2019;;25007;;
0052901675;SCEA DE PRATENOU;2019;13600;;;
0009075101;STEP REIMS;2019;245187;;;
0007402356;MAJ;2019;105236;;1776;
0006400772;ARDAGH METAL BEVERAGE FRANCE SAS;2019;;;139924;
0006900563;EDF PEI Pointe Jarry;2019;;;2500;21000
0007001176;LESAFFRE (Société Industrielle);2019;1931354;2936331;11980;
0006700538;ALSACHIMIE;2019;54321884;91535544;97977;
0006301264;FLEURY MICHON LS;2019;;;87351;
0007000610;ROYAL CANIN SAS;2019;;;63337;
0006207759;SAS GRANULATS VICAT;2019;;286389;;
0006600812;O-I FRANCE SAS;2019;15168;;98872;
0052901980;EARL ROUSVAL;2019;8695;;;
0010400068;EDF ENR PWT;2019;171795;;;
0006802449;NUTRIBIO;2019;142445;;358587;
0007000952;SOMMER NEEDLEPUNCH;2019;16418;;2874;
0005600023;ERASTEEL SAS;2019;;;69483;
0058700712;SAS LES ELEVAGES DU MAS LONG;2019;17000;;;
0052216354;SCEA MEZELINE;2019;12410;;;
0007000508;COMILOG ex Dunkerque Electrométallurgie;2019;38149;;55261;
0057400055;GROUPE BIGARD;2019;;;99120;
0058900588;FROMAGERIE LINCET;2019;70854;;;
0009072501;STEP - PORT-DOUVOT;2019;74330;;380;
0006105017;MATEL COULEURS TEXTILES;2019;19722;;59303;
0006800003;SAS SEVIGNE INDUSTRIES;2019;;9555;;
0006400277;ARIANEO (ex SONITHERM);2019;;407090;21140;
0005401845;ALFA LAVAL PACKINOX SAS;2019;;7290;398;
0006701320;FLENDER GRAFFENSTADEN;2019;78780;;2226;
0009000005;DGA Essais propulseurs;2019;6068;37703;0;0
0006700630;KUHN SAS;2019;45684;;;
0052902739;KERENES (SAS de);2019;13100;;;
0005301789;MLC SOTTEVAST;2019;1056530;;69615;
0006702686;TRONOX FRANCE SAS;2019;245919;;40216;
0006700467;PSA Peugeot Citroën SNC Mulhouse;2019;1232117;;;
0010003779;MALTERIES FRANCO SUISSES;2019;521792;;;
0005503336;CELTARMOR;2019;;;4852;33881
0058600141;BONILAIT PROTEINES;2019;604030;114463;4747;
0006300283;CHARIER CM - CARRIERES ET MATERIAUX;2019;492600;;;
0006510526;SEOP (EX SEVESC Louvecienne);2019;23090208;;;
0006502951;GENERIS;2019;10300;;11492;
0006802215;DANONE;2019;;270929;;
0005600543;IMERYS CERAMICS FRANCE;2019;;13500;;
0052203031;SCEA ROBERT JF;2019;;9265;;
0028400102;NORD PAL PLAST;2019;39588;;;
0006802505;ARKEMA;2019;;6669246;20946;
0005800416;POCHET DU COURVAL;2019;549025;;13244;
0005301618;SAINT ANDRE PLASTIQUE;2019;18151;;;
0006104050;NEOVALY;2019;;;157475;
0006400499;SEPR;2019;992536;;32316;
0006301093;ETABLISSEMENTS LOUIS TESSIER;2019;90022;;336527;
0007000581;ASTRAZENECA DUNKERQUE PRODUCTION;2019;;;51996;
0005702103;PETIT BATEAU;2019;88107;;1199;
0006505997;AEROPORTS DE PARIS - CTFE;2019;;;91044;
0054400466;GAEC DU DOMAINE HAMON;2019;9620;;;
0005401056;BIOXAL;2019;29560;;725;
0006601905;ROYAL CANIN;2019;480;;56774;
0005100964;Initial Services Textiles ex BTB;2019;37452;;;
0005201806;MLPC International SA;2019;;280042;5827;
0006100606;LHG Eurre;2019;16377;;;
0006300025;SOCAC;2019;;101300;;
0006501167;BOREALIS CHIMIE;2019;991735;;355450;
0006103725;Polytechnyl;2019;12581222;2512028;24139;
0005800459;BUTAGAZ TRANSITION SAS;2019;;22290;1040;
0006200720;KIMBERLY CLARK SAS;2019;;1317099;;
0007201539;SOCIETE FROMAGERIES LESCURE;2019;;;180888;
0007000649;ETABLISSEMENTS BOCAHUT SAS.;2019;1510504;;140;
0005303657;SOCIETE FROMAGERE D'ORBEC;2019;182709;578468;773;
0005701178;SMURFIT KAPPA PAPIER RECYCLE FRANCE;2019;419910;;3315;
0006515749;EQIOM Granulats;2019;9837;;;
0052904052;EARL LE GALL;2019;13000;;;
0053501304;SOCIETE LAITIERE DE L'HERMITAGE;2019;;;503545;
0005105479;ELIS PICARDIE RLST SA;2019;45422;;374;
0005100333;LE CREUSET SAS;2019;30227;;5529;
0007002953;DRAKA COMTEQ FRANCE;2019;;;115683;
0005901990;SERTRID;2019;38184;;29377;
0052901867;SCEA DU HARS;2019;15611;;;
0006104664;PAPETERIES DU LEMAN S.A.;2019;2475402;;;
0006103685;ARKEMA FRANCE;2019;9558091;20576612;229785;
0006702252;TANK SERVICES;2019;7062;;772;
0007201384;MARIE SURGELES;2019;;;163319;
0005201996;TIMAC AGRO SA;2019;22650;66384;2084;
0005801230;BOBET;2019;15481;;8448;
0006506564;SIBELCO France;2019;9187;;500;
0007201660;FDL;2019;221598;;18200;
0057100394;GROUPE BIGARD;2019;;;296120;
0055600649;SCEA DE KERDROGUEN;2019;8376;;;
0006401333;LAFARGEHOLCIM GRANULATS;2019;159220;;;
0058600371;SCEA ELIPORC MRS AUTSON DEVANNES;2019;23900;;;
0007405749;ELIS;2019;;;60784;
0007002306;ROXANE NORD;2019;720290;;;
0006101090;CEMEX GRANULATS RHONE MEDITERRANEE;2019;60894;;;
0006700512;BUTAGAZ SAS;2019;15660;;;
0006207102;TPF;2019;3304089;;61743;
0006502558;SOPRONEM;2019;121018;;31181;
0006506525;AIR FRANCE INDUSTRIES;2019;;;93248;
0005202111;DEPENNE;2019;28328;;207211;
0006507586;CEMEX GRANULATS;2019;74270;94438;;
0006200837;BONDUELLE FRAIS FRANCE;2019;272830;;;
0054901359;AGRÉÉ MULTIPORCS (GAEC);2019;9500;;30;
0005901096;SILAC SNC;2019;27687;;1055;
0006503472;FAPROREAL (ex GMG ex FAPROGI);2019;;;131472;
0010000043;LES VOLAILLES DE BLANCAFORT;2019;157346;;;
0052904150;EARL DU COSQUER;2019;11170;;;
0005202690;ARKEMA France;2019;29039;558366;28755;
0006103223;GRENOBLE-ALPES METROPOLE;2019;62102;;4001;
0006301299;NORPAPER NANTES;2019;;642181;23028;
0006201313;ASCOMETAL HAGONDANGE SAS;2019;;;839397;
0006102822;PCAS - SEQENS;2019;996575;;4562;
0006103727;ELKEM SILICONES FRANCE SAS;2019;2701908;;84198;
0005302137;HME BRASS FRANCE SAS;2019;109913;;4564;
0005400357;EQIOM GRANULATS;2019;21000;;;
0010600063;GERFLOR TARARE SNC;2019;;;83288;
0007201208;TIMAC AGRO;2019;;10539;5873;
0006700653;TRONOX FRANCE SAS;2019;427745;1709861;13353;
0006506903;GSM Ouest (criblerie Carrières\Poissy);2019;;91950;;
0006102269;SPEICHIM PROCESSING S.A.;2019;;;66435;
0006601671;ANETT DIX;2019;40355;;;
0006301613;FLEURY MICHON LS;2019;;;99191;
0005304251;Société Nouvelle CIBEM;2019;8972;;1883;
0006201020;EUROSERUM;2019;;;187892;
0005904207;SCE (Osselle);2019;;47650;;
0052902706;LE ROY (EARL);2019;14260;;;
0007000955;ARCELORMITTAL  ATLANTIQUE et LORRAINE;2019;;661216;45971;
0006803856;Bois Ariégeois & Charpentes;2019;;53416;;
0007003919;PANAVI;2019;;;115761;
0007000643;BORAX FRANCAIS;2019;;606732;14281;
0006201051;MANOIR INDUSTRIES;2019;;206886;38924;
0012400003;VON ROLL ISOLA FRANCE - SAMICA;2019;;599991;620;
0006301359;SOCIÉTÉ INDUSTRIELLE DE SAINT FLORENT;2019;;194946;233382;
0006801192;SOC DES ETS RESCANIERES;2019;;71620;;
0006400928;APPRYL;2019;;95954;3848;34578744
0052903132;SCEA DE L HIPPODROME;2019;10047;;;
0005601319;LAITERIE WALCHLI;2019;;;105409;
0053503227;SOCIETE LAITIERE DE VITRE;2019;;;632739;
0006104504;Framatome Ugine;2019;;69720;121640;
0005201250;ROXEL FRANCE;2019;;132374;;
0052202585;SCEA DU CHAMP RATEL;2019;11839;;;
0006300981;Fromageries Bel Production France;2019;;;501554;
0007203658;NAVAL Group (ex DCNS-Equipements navals);2019;;36039;13899;
0006700469;CONSTELLIUM NEUF BRISACH;2019;17813488;;;
0051200228;LE PORC DU MAYNIE;2019;7900;;;
0007001034;SNCF - TECHNICENTRE D'HELLEMMES;2019;12920;;;
0054200292;NIGAY S.A.;2019;36491;;65047;
0006103721;Polytechnyl;2019;1319307;;;
0005101758;EUROSERUM;2019;;196476;;
0052905018;GAEC BESCOND;2019;18000;;;
0007001044;LACTALIS NESTLE ULTRA-FRAIS MARQUES;2019;339313;;24;
0005204565;DRAGAGES DU PONT DE LESCAR;2019;30680;;;
0006103760;TEINTURE DE SAINT JEAN                xx;2019;;;66559;
0005600022;ADISSEO FRANCE S.A.S;2019;;1904233;20444;
0052901215;SOCIETE PERON;2019;175867;;;
0006102781;SFS INTEC;2019;17933;;4955;
0052201334;GAEC DES BOIS;2019;21250;;;
0006506043;CYDEC - Groupe PAPREC (ex CGECP );2019;139524;;37552;
0005801048;SATIMAT;2019;9676;0;171;0
0052602848;BERNARD ROYAL DAUPHINE;2019;9350;;8364;
0005501798;SOCIETE KERLYS;2019;216662;0;123165;0
0005202659;CANDIA;2019;739627;;647;
0054400707;AGIS Etablissement d'Herbignac;2019;;;101960;
0005302774;BOLAIDOR Sté Laitière du Bocage Ornais;2019;38609;54207;13133;
0054902244;ESPERANCE (GAEC DE L');2019;10490;;;
0006606082;Carrière SARL PATEBEX Brasse Cournanel;2019;;53775;;
0005800412;SANOFI CHIMIE SA;2019;11321495;;24335;
0005503270;CHARIER CM;2019;;67804;;
0006600247;Orano Cycle Malvesi;2019;;100206;131329;
0006103731;RHODIA OPERATIONS;2019;8677108;9721999;53456;0
0007006604;Brasserie GOUDALE (Ex BRASS DE GAYANT);2019;61143;;423863;
0005500110;LDC BRETAGNE;2019;;;120217;
0007000481;HSWT (ex HYET SWEET);2019;;290567;161091;
0005702355;UNILIN SAS;2019;;;303719;
0005201623;NANKAI PLYWOOD ROLPIN (NP ROLPIN);2019;14730;;0;
0006102767;POLYTECHNYL (ex RHODIA);2019;143703;;1493;
0009000294;CENTAC - 1 BCP;2019;217066;;;
0010000740;STMICROELECTRONICS SAS;2019;;;443959;
0006401988;APTUNION;2019;;48997;7651;
0006401076;Air Liquide France Industrie;2019;;;467586;
0006302265;TOQUE ANGEVINE (LA);2019;;;80790;
0052902416;SCEA DES SOURCES;2019;19000;;;
0057400291;FROMAGERIE DES HAUTS DE SAVOIE;2019;;;114885;
0052902481;SCEA POULIQUEN;2019;20794;;;
0006303152;ARRIVE;2019;;;120793;
0006701390;SAS des GRAVIERES DE LAUTERBOURG;2019;;995850;;
0006803059;ANETT 5;2019;;41439;7527;
0006102364;OI FRANCE SAS;2019;;23003;3362;
0055601806;SCEA PINIER JOSSO;2019;14783;;;
0006400908;SIRAP GEMA (NOVES);2019;460740;;;
0057201666;SASU MARIE;2019;;;106278;
0010000765;SYNTHRON;2019;179287;;;
0005802143;EDF;2019;;;397339;589168770
0058100457;PORCI SEGALA;2019;12300;;;
0005701236;LAFIS BOLOGNE;2019;;114303;63923;
0005500107;COOPERL ARC ATLANTIQUE;2019;;;597849;
0006102350;LAFARGE CIMENTS;2019;35808;3192;;
0010001800;ICOPAL;2019;;524009;11173;
0016300219;AQUAMARK SAS;2019;332316;;;
0006102526;CHEDDITE FRANCE S.A;2019;8907;;3218;
0005100154;ARF SA;2019;;108000;;
0005601317;SOCIETE FROMAGERE DE RIOM;2019;82169;;61136;
0006700048;SARL GRAVIERE ET SABLIERE HUBELE;2019;186392;;;
0006206235;PAPETERIES DES VOSGES;2019;;488591;1406;
0053800472;DANONE PRODUITS FRAIS;2019;704208;;;
