identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite;unite
0006600562;OWENS-CORNING FIBERGLAS;Production de déchets non dangereux;2019;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);84;;20 03 01;Déchets municipaux en mélange;32.2;tonnes/an
0006600562;OWENS-CORNING FIBERGLAS;Production de déchets non dangereux;2019;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;84;;10 11 20;Déchets solides provenant du traitement in situ des effluents autres que ceux visés à la rubrique 10 11 19;491;tonnes/an
0006600562;OWENS-CORNING FIBERGLAS;Production de déchets non dangereux;2019;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;84;;20 01 99;Autres fractions non spécifiées ailleurs.;8.46;tonnes/an
0006600562;OWENS-CORNING FIBERGLAS;Production de déchets non dangereux;2019;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;30;;15 01 02;Emballages en matières plastiques;14.2;tonnes/an
0006600562;OWENS-CORNING FIBERGLAS;Production de déchets non dangereux;2019;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;30;;15 01 03;Emballages en bois;44.5;tonnes/an
0006600562;OWENS-CORNING FIBERGLAS;Production de déchets non dangereux;2019;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;30;;15 01 06;Emballages en mélange;82.4;tonnes/an
0006600562;OWENS-CORNING FIBERGLAS;Production de déchets non dangereux;2019;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;30;;20 01 01;Papier et carton;3.24;tonnes/an
0006600562;OWENS-CORNING FIBERGLAS;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;30;;17 04 07;Métaux en mélange;30.2;tonnes/an
0006600563;FERROPEM;Production de déchets non dangereux;2019;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);30;;12 01 99;Déchets non spécifiés ailleurs.;3.62;tonnes/an
0006600563;FERROPEM;Production de déchets non dangereux;2019;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);30;;15 01 02;Emballages en matières plastiques;46.7;tonnes/an
0006600563;FERROPEM;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);30;;15 01 01;Emballages en papier/carton;5.58;tonnes/an
0006600563;FERROPEM;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);30;;17 02 01;Bois;99;tonnes/an
0006600563;FERROPEM;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;30;;12 01 01;Limaille et chutes de métaux ferreux;1230;tonnes/an
0006600563;FERROPEM;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;30;;17 01 07;Mélanges de béton, briques, tuiles et céramiques autres que ceux visés à la rubrique 17 01 06.;1120;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);13;;16 01 19;Matières plastiques;16.8;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);34;;16 01 19;Matières plastiques;8.7;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);66;;16 01 19;Matières plastiques;37.7;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);30;;16 01 20;Verre;19.8;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);30;;16 01 99;Déchets non spécifiés ailleurs.;18.01;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);21;;16 02 16;Composants retirés des équipements mis au rebut autres que ceux visés à la rubrique 16 02 15.;1.57;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;13;;16 01 06;Véhicules hors d'usage ne contenant ni liquides ni autres composants dangereux;2740;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;69;;16 01 06;Véhicules hors d'usage ne contenant ni liquides ni autres composants dangereux;200;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;ESPAGNE;16 01 06;Véhicules hors d'usage ne contenant ni liquides ni autres composants dangereux;360;tonnes/an
0006600569;PURFER;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;13;;16 01 22;Composants non spécifiés ailleurs;53.1;tonnes/an
0006600802;SAINT MAMET SAS;Production de déchets non dangereux;2019;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);30;;02 03 99;Déchets non spécifiés ailleurs.;536;tonnes/an
0006600802;SAINT MAMET SAS;Production de déchets non dangereux;2019;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;30;;15 01 01;Emballages en papier/carton;73.5;tonnes/an
0006600802;SAINT MAMET SAS;Production de déchets non dangereux;2019;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;30;;15 01 03;Emballages en bois;13;tonnes/an
0006600802;SAINT MAMET SAS;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);12;;02 03 04;Matières impropres à la consommation ou à la transformation;242;tonnes/an
0006600802;SAINT MAMET SAS;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);30;;20 01 39;Matières plastiques;2.9;tonnes/an
0006600802;SAINT MAMET SAS;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);30;;02 03 04;Matières impropres à la consommation ou à la transformation;3010;tonnes/an
0006600802;SAINT MAMET SAS;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;30;;20 01 40;Métaux;500;tonnes/an
0006600802;SAINT MAMET SAS;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;30;;20 01 39;Matières plastiques;4.06;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);34;;19 12 12;Autres déchets (y compris mélanges) provenant du traitement mécanique des déchets autres que ceux visés à la rubrique 19 12 11.;510.68;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;ESPAGNE;19 12 12;Autres déchets (y compris mélanges) provenant du traitement mécanique des déchets autres que ceux visés à la rubrique 19 12 11.;24.5;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);13;;19 12 04;Matières plastiques et caoutchouc;1.94;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);30;;19 12 04;Matières plastiques et caoutchouc;14;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);30;;20 01 34;Piles et accumulateurs autres que ceux visés à la rubrique 20 01 33;3;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;13;;16 02 14;équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13;27.5;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;49;;16 02 14;équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13;605;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;69;;16 02 14;équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13;16.88;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;75;;16 02 14;équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13;8.7;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;95;;16 02 14;équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13;25.1;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;ITALIE;16 02 14;équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13;1.36;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;69;;16 02 16;Composants retirés des équipements mis au rebut autres que ceux visés à la rubrique 16 02 15.;57.62;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;75;;16 02 16;Composants retirés des équipements mis au rebut autres que ceux visés à la rubrique 16 02 15.;429;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;ALLEMAGNE;16 02 16;Composants retirés des équipements mis au rebut autres que ceux visés à la rubrique 16 02 15.;23.1;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;BELGIQUE;16 02 16;Composants retirés des équipements mis au rebut autres que ceux visés à la rubrique 16 02 15.;115;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;ITALIE;16 02 16;Composants retirés des équipements mis au rebut autres que ceux visés à la rubrique 16 02 15.;10.6;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;13;;19 12 02;Métaux ferreux;56.1;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;30;;19 12 02;Métaux ferreux;349;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;34;;19 12 02;Métaux ferreux;637;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;38;;19 12 02;Métaux ferreux;16.4;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;69;;19 12 02;Métaux ferreux;4.27;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;82;;19 12 02;Métaux ferreux;7.04;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;84;;19 12 02;Métaux ferreux;14.9;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;01;;19 12 03;Métaux non ferreux;22.5;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;13;;19 12 03;Métaux non ferreux;108.06;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;34;;19 12 03;Métaux non ferreux;281.9;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;38;;19 12 03;Métaux non ferreux;83.5;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;50;;19 12 03;Métaux non ferreux;41.4;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;51;;19 12 03;Métaux non ferreux;90.5;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;59;;19 12 03;Métaux non ferreux;25.1;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;62;;19 12 03;Métaux non ferreux;23.5;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;69;;19 12 03;Métaux non ferreux;21.4;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;75;;19 12 03;Métaux non ferreux;26.8;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;78;;19 12 03;Métaux non ferreux;18.7;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;84;;19 12 03;Métaux non ferreux;9.06;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;BELGIQUE;19 12 03;Métaux non ferreux;22.9;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;CHINE;19 12 03;Métaux non ferreux;56.1;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;ESPAGNE;19 12 03;Métaux non ferreux;112.81;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;ITALIE;19 12 03;Métaux non ferreux;46.6;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;PAYS-BAS;19 12 03;Métaux non ferreux;47.4;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;SUISSE;19 12 03;Métaux non ferreux;25;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;85;;08 03 18;Déchets de toner d'impression autres que ceux visés à la rubrique 08 03 17;5.14;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;24;;15 01 01;Emballages en papier/carton;4.72;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;34;;15 01 01;Emballages en papier/carton;59.7;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;34;;15 01 03;Emballages en bois;89.8;tonnes/an
0006600948;TRIADE ELECTRONIQUE;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;49;;19 12 04;Matières plastiques et caoutchouc;130;tonnes/an
0006601065;OCREAL;Production de déchets non dangereux;2019;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);11;;20 03 01;Déchets municipaux en mélange;301;tonnes/an
0006601065;OCREAL;Production de déchets non dangereux;2019;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);30;;20 03 01;Déchets municipaux en mélange;1350;tonnes/an
0006601065;OCREAL;Production de déchets non dangereux;2019;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;84;;19 01 12;Mâchefers autres que ceux visés à la rubrique 19 01 11;29400;tonnes/an
0006601065;OCREAL;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);34;;16 10 02;Déchets liquides aqueux autres que ceux visés à la rubrique 16 10 01;63.6;tonnes/an
0006601065;OCREAL;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;30;;19 12 02;Métaux ferreux;76;tonnes/an
0006601279;Communauté Agglomération Bassin de Thau;Production de déchets non dangereux;2019;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);66;;19 01 12;Mâchefers autres que ceux visés à la rubrique 19 01 11;8090;tonnes/an
0006601279;Communauté Agglomération Bassin de Thau;Production de déchets non dangereux;2019;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);82;;20 03 01;Déchets municipaux en mélange;1570;tonnes/an
0006601279;Communauté Agglomération Bassin de Thau;Production de déchets non dangereux;2019;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;66;;20 03 01;Déchets municipaux en mélange;1360;tonnes/an
0006601279;Communauté Agglomération Bassin de Thau;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;34;;19 01 02;Déchets de déferraillage des mâchefers;593;tonnes/an
0006601281;SAIPOL;Production de déchets non dangereux;2019;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;34;;15 01 06;Emballages en mélange;4.56;tonnes/an
0006601281;SAIPOL;Production de déchets non dangereux;2019;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;34;;16 10 02;Déchets liquides aqueux autres que ceux visés à la rubrique 16 10 01;3.43;tonnes/an
0006601281;SAIPOL;Production de déchets non dangereux;2019;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);34;;15 01 06;Emballages en mélange;25.7;tonnes/an
0006601281;SAIPOL;Production de déchets non dangereux;2019;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;34;;20 03 01;Déchets municipaux en mélange;275;tonnes/an
0006601281;SAIPOL;Production de déchets non dangereux;2019;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;34;;02 03 04;Matières impropres à la consommation ou à la transformation;22.3;tonnes/an
0006601281;SAIPOL;Production de déchets non dangereux;2019;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;34;;02 03 05;Boues provenant du traitement in situ des effluents;7.46;tonnes/an
0006601281;SAIPOL;Production de déchets non dangereux;2019;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;34;;10 01 25;Déchets provenant du stockage et de la préparation des combustibles des centrales à charbon;3.74;tonnes/an
0006601281;SAIPOL;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);30;;17 04 07;Métaux en mélange;70.6;tonnes/an
0006601281;SAIPOL;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);34;;02 03 05;Boues provenant du traitement in situ des effluents;4710;tonnes/an
0006601281;SAIPOL;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);40;;02 03 99;Déchets non spécifiés ailleurs.;52.5;tonnes/an
0006601281;SAIPOL;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);65;;02 03 99;Déchets non spécifiés ailleurs.;286;tonnes/an
0006601281;SAIPOL;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);77;;02 03 99;Déchets non spécifiés ailleurs.;28.6;tonnes/an
0006601281;SAIPOL;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);91;;02 03 99;Déchets non spécifiés ailleurs.;16.6;tonnes/an
0006601281;SAIPOL;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);24;;10 01 01;Mâchefers, scories et cendres sous chaudière (sauf cendres sous chaudière visées à la rubrique 10 01 04);15.9;tonnes/an
0006601281;SAIPOL;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);34;;10 01 01;Mâchefers, scories et cendres sous chaudière (sauf cendres sous chaudière visées à la rubrique 10 01 04);20.3;tonnes/an
0006601281;SAIPOL;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);35;;10 01 01;Mâchefers, scories et cendres sous chaudière (sauf cendres sous chaudière visées à la rubrique 10 01 04);25.6;tonnes/an
0006601281;SAIPOL;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);44;;10 01 01;Mâchefers, scories et cendres sous chaudière (sauf cendres sous chaudière visées à la rubrique 10 01 04);52.1;tonnes/an
0006601281;SAIPOL;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);49;;10 01 01;Mâchefers, scories et cendres sous chaudière (sauf cendres sous chaudière visées à la rubrique 10 01 04);753;tonnes/an
0006601281;SAIPOL;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;34;;15 01 01;Emballages en papier/carton;1.82;tonnes/an
0006601281;SAIPOL;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;34;;15 01 02;Emballages en matières plastiques;0.34;tonnes/an
0006601281;SAIPOL;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;34;;15 01 03;Emballages en bois;4.18;tonnes/an
0006601281;SAIPOL;Production de déchets non dangereux;2019;R7 ;R7 Récupération des produits servant à capter les polluants;38;;02 03 99;Déchets non spécifiés ailleurs.;5.5;tonnes/an
0006601281;SAIPOL;Production de déchets non dangereux;2019;R9 ;R9 Régénération ou autres réemplois des huiles;;ESPAGNE;02 03 99;Déchets non spécifiés ailleurs.;117;tonnes/an
0006601357;ARCELORMITTAL MEDITERRANNEE;Production de déchets non dangereux;2019;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);43;;20 03 01;Déchets municipaux en mélange;20.4;tonnes/an
0006601357;ARCELORMITTAL MEDITERRANNEE;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);13;;06 03 14;Sels solides et solutions autres que ceux visés aux rubriques 06 03 11 et 06 03 13;1010;tonnes/an
0006601357;ARCELORMITTAL MEDITERRANNEE;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);30;;06 03 14;Sels solides et solutions autres que ceux visés aux rubriques 06 03 11 et 06 03 13;37.7;tonnes/an
0006601357;ARCELORMITTAL MEDITERRANNEE;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);44;;06 03 14;Sels solides et solutions autres que ceux visés aux rubriques 06 03 11 et 06 03 13;59.1;tonnes/an
0006601357;ARCELORMITTAL MEDITERRANNEE;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);43;;15 01 01;Emballages en papier/carton;10.9;tonnes/an
0006601357;ARCELORMITTAL MEDITERRANNEE;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);43;;15 01 03;Emballages en bois;46.3;tonnes/an
0006601357;ARCELORMITTAL MEDITERRANNEE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;13;;12 01 01;Limaille et chutes de métaux ferreux;22000;tonnes/an
0006601357;ARCELORMITTAL MEDITERRANNEE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;15;;12 01 01;Limaille et chutes de métaux ferreux;105;tonnes/an
0006601357;ARCELORMITTAL MEDITERRANNEE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;13;;12 01 02;Fines et poussières de métaux ferreux;151;tonnes/an
0006601357;ARCELORMITTAL MEDITERRANNEE;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;13;;12 01 15;Boues d'usinage autres que celles visées à la rubrique 12 01 14;15.7;tonnes/an
